CMDLINE python ./caller.py 4
MEM 0.816406 1476700702.5777
MEM 16.359375 1476700702.6779
MEM 20.226562 1476700702.7782
MEM 23.062500 1476700702.8785
MEM 25.640625 1476700702.9788
MEM 28.476562 1476700703.0790
MEM 30.539062 1476700703.1793
MEM 31.828125 1476700703.2796
MEM 33.632812 1476700703.3799
MEM 36.210938 1476700703.4802
MEM 37.242188 1476700703.5804
MEM 39.820312 1476700703.6807
MEM 42.398438 1476700703.7810
MEM 44.976562 1476700703.8813
MEM 47.554688 1476700703.9815
MEM 48.585938 1476700704.0818
MEM 48.843750 1476700704.1821
MEM 50.906250 1476700704.2823
MEM 52.968750 1476700704.3826
MEM 55.289062 1476700704.4828
MEM 57.609375 1476700704.5831
MEM 59.929688 1476700704.6834
MEM 61.218750 1476700704.7837
MEM 61.218750 1476700704.8840
MEM 61.992188 1476700704.9842
MEM 64.312500 1476700705.0845
MEM 66.632812 1476700705.1848
MEM 68.890625 1476700705.2851
MEM 70.953125 1476700705.3853
MEM 73.273438 1476700705.4856
MEM 73.531250 1476700705.5859
MEM 73.531250 1476700705.6862
MEM 73.789062 1476700705.7865
MEM 75.851562 1476700705.8867
MEM 78.171875 1476700705.9870
MEM 80.234375 1476700706.0872
MEM 82.425781 1476700706.1875
MEM 84.488281 1476700706.2878
MEM 86.550781 1476700706.3880
MEM 88.613281 1476700706.4883
MEM 89.386719 1476700706.5886
MEM 89.386719 1476700706.6889
MEM 89.386719 1476700706.7891
MEM 89.386719 1476700706.8894
MEM 91.191406 1476700706.9897
MEM 93.253906 1476700707.0900
MEM 95.058594 1476700707.1903
MEM 97.121094 1476700707.2905
MEM 99.183594 1476700707.3908
MEM 100.988281 1476700707.4911
MEM 103.050781 1476700707.5913
MEM 105.113281 1476700707.6916
MEM 106.917969 1476700707.7919
MEM 108.980469 1476700707.8922
MEM 110.011719 1476700707.9925
MEM 110.011719 1476700708.0928
MEM 110.011719 1476700708.1930
MEM 110.011719 1476700708.2933
MEM 110.011719 1476700708.3936
MEM 111.558594 1476700708.4939
MEM 113.554688 1476700708.5941
MEM 115.617188 1476700708.6944
MEM 117.421875 1476700708.7947
MEM 119.226562 1476700708.8949
MEM 121.031250 1476700708.9952
MEM 122.835938 1476700709.0954
MEM 124.640625 1476700709.1957
MEM 126.445312 1476700709.2960
MEM 128.351562 1476700709.3962
MEM 130.156250 1476700709.4965
MEM 131.960938 1476700709.5968
MEM 133.765625 1476700709.6970
MEM 134.796875 1476700709.7973
MEM 134.796875 1476700709.8976
MEM 134.796875 1476700709.9979
MEM 134.796875 1476700710.0981
MEM 134.796875 1476700710.1984
MEM 134.796875 1476700710.2987
MEM 135.570312 1476700710.3990
MEM 137.375000 1476700710.4992
MEM 139.179688 1476700710.5995
MEM 140.867188 1476700710.6998
MEM 142.671875 1476700710.8001
MEM 144.476562 1476700710.9003
MEM 146.242188 1476700711.0006
MEM 148.046875 1476700711.1008
MEM 149.851562 1476700711.2011
