CMDLINE python ./caller.py 4
MEM 0.812500 1476696450.8853
MEM 16.273438 1476696450.9855
MEM 19.625000 1476696451.0858
MEM 22.460938 1476696451.1861
MEM 24.781250 1476696451.2865
MEM 27.617188 1476696451.3868
MEM 30.195312 1476696451.4872
MEM 32.773438 1476696451.5874
MEM 35.351562 1476696451.6878
MEM 36.125000 1476696451.7881
MEM 38.187500 1476696451.8884
MEM 40.765625 1476696451.9886
MEM 42.828125 1476696452.0889
MEM 45.148438 1476696452.1892
MEM 47.210938 1476696452.2895
MEM 48.500000 1476696452.3898
MEM 48.757812 1476696452.4900
MEM 51.078125 1476696452.5903
MEM 53.140625 1476696452.6906
MEM 55.203125 1476696452.7909
MEM 57.523438 1476696452.8912
MEM 59.585938 1476696452.9915
MEM 61.132812 1476696453.0918
MEM 61.132812 1476696453.1921
MEM 61.390625 1476696453.2924
MEM 63.453125 1476696453.3926
MEM 65.257812 1476696453.4930
MEM 67.320312 1476696453.5932
MEM 69.382812 1476696453.6935
MEM 71.445312 1476696453.7938
MEM 73.250000 1476696453.8940
MEM 73.507812 1476696453.9943
MEM 73.507812 1476696454.0946
MEM 73.765625 1476696454.1948
MEM 75.828125 1476696454.2951
MEM 77.890625 1476696454.3954
MEM 79.953125 1476696454.4956
MEM 82.015625 1476696454.5959
MEM 83.820312 1476696454.6962
MEM 85.882812 1476696454.7964
MEM 87.687500 1476696454.8967
MEM 89.468750 1476696454.9970
MEM 89.468750 1476696455.0973
MEM 89.468750 1476696455.1975
MEM 89.468750 1476696455.2978
MEM 90.238281 1476696455.3981
MEM 92.027344 1476696455.4983
MEM 93.832031 1476696455.5986
MEM 95.636719 1476696455.6988
MEM 97.699219 1476696455.7991
MEM 99.503906 1476696455.8995
MEM 101.308594 1476696455.9998
MEM 103.113281 1476696456.1001
MEM 104.917969 1476696456.2004
MEM 106.722656 1476696456.3007
MEM 108.527344 1476696456.4010
MEM 109.816406 1476696456.5013
MEM 109.816406 1476696456.6016
MEM 109.816406 1476696456.7019
MEM 109.816406 1476696456.8022
MEM 109.816406 1476696456.9025
MEM 110.847656 1476696457.0027
MEM 112.652344 1476696457.1030
MEM 114.457031 1476696457.2033
MEM 116.261719 1476696457.3035
MEM 117.808594 1476696457.4038
MEM 119.613281 1476696457.5041
MEM 121.417969 1476696457.6043
MEM 123.222656 1476696457.7047
MEM 124.769531 1476696457.8049
MEM 126.574219 1476696457.9052
MEM 128.378906 1476696458.0055
MEM 129.925781 1476696458.1057
MEM 131.472656 1476696458.2060
MEM 133.277344 1476696458.3063
MEM 134.824219 1476696458.4065
MEM 134.824219 1476696458.5068
MEM 134.824219 1476696458.6071
MEM 134.824219 1476696458.7074
MEM 134.824219 1476696458.8076
MEM 134.824219 1476696458.9079
MEM 134.824219 1476696459.0082
MEM 136.113281 1476696459.1085
MEM 137.660156 1476696459.2087
MEM 139.207031 1476696459.3090
MEM 141.007812 1476696459.4093
MEM 142.554688 1476696459.5095
MEM 144.101562 1476696459.6098
MEM 145.648438 1476696459.7101
MEM 147.453125 1476696459.8103
MEM 149.000000 1476696459.9106
MEM 150.546875 1476696460.0109
MEM 152.093750 1476696460.1112
MEM 153.640625 1476696460.2114
MEM 155.187500 1476696460.3117
MEM 156.992188 1476696460.4120
MEM 158.539062 1476696460.5124
MEM 160.085938 1476696460.6126
MEM 161.632812 1476696460.7130
MEM 162.921875 1476696460.8134
MEM 164.468750 1476696460.9137
MEM 166.015625 1476696461.0140
MEM 166.273438 1476696461.1143
MEM 166.273438 1476696461.2146
MEM 166.273438 1476696461.3149
MEM 166.273438 1476696461.4152
MEM 166.273438 1476696461.5155
MEM 166.273438 1476696461.6158
MEM 166.273438 1476696461.7161
MEM 166.273438 1476696461.8164
MEM 166.789062 1476696461.9166
MEM 168.078125 1476696462.0169
MEM 169.625000 1476696462.1172
MEM 171.167969 1476696462.2174
MEM 172.714844 1476696462.3177
MEM 174.003906 1476696462.4180
MEM 175.550781 1476696462.5183
MEM 177.097656 1476696462.6186
MEM 178.386719 1476696462.7189
MEM 179.933594 1476696462.8192
MEM 181.480469 1476696462.9195
MEM 182.906250 1476696463.0198
MEM 184.191406 1476696463.1200
MEM 185.738281 1476696463.2203
MEM 187.285156 1476696463.3206
MEM 188.574219 1476696463.4208
MEM 190.121094 1476696463.5211
MEM 191.410156 1476696463.6214
MEM 192.699219 1476696463.7217
MEM 193.988281 1476696463.8219
MEM 195.277344 1476696463.9222
MEM 196.824219 1476696464.0225
MEM 198.113281 1476696464.1227
MEM 199.402344 1476696464.2230
MEM 200.949219 1476696464.3233
MEM 202.316406 1476696464.4236
MEM 203.605469 1476696464.5239
MEM 204.867188 1476696464.6242
MEM 205.894531 1476696464.7245
MEM 205.894531 1476696464.8247
MEM 205.894531 1476696464.9250
MEM 205.894531 1476696465.0253
MEM 205.894531 1476696465.1256
MEM 205.894531 1476696465.2258
MEM 205.894531 1476696465.3261
MEM 205.894531 1476696465.4264
MEM 205.894531 1476696465.5267
MEM 205.894531 1476696465.6269
MEM 205.894531 1476696465.7273
MEM 206.925781 1476696465.8275
MEM 208.214844 1476696465.9278
MEM 209.503906 1476696466.0281
MEM 210.792969 1476696466.1285
MEM 212.082031 1476696466.2346
MEM 213.371094 1476696466.3348
MEM 214.660156 1476696466.4351
MEM 215.949219 1476696466.5353
MEM 217.238281 1476696466.6356
MEM 218.527344 1476696466.7358
MEM 220.074219 1476696466.8361
MEM 221.363281 1476696466.9364
MEM 222.652344 1476696467.0366
MEM 223.941406 1476696467.1369
MEM 224.972656 1476696467.2372
MEM 226.312500 1476696467.3374
MEM 227.597656 1476696467.4377
MEM 228.886719 1476696467.5380
MEM 230.175781 1476696467.6382
MEM 231.207031 1476696467.7385
MEM 232.441406 1476696467.8388
MEM 233.726562 1476696467.9390
MEM 235.015625 1476696468.0393
MEM 236.046875 1476696468.1396
MEM 237.335938 1476696468.2398
MEM 238.625000 1476696468.3401
MEM 239.914062 1476696468.4404
MEM 240.945312 1476696468.5406
MEM 242.234375 1476696468.6409
MEM 243.265625 1476696468.7412
MEM 244.554688 1476696468.8415
MEM 245.843750 1476696468.9418
MEM 246.875000 1476696469.0421
MEM 248.164062 1476696469.1423
MEM 249.292969 1476696469.2426
MEM 250.324219 1476696469.3428
MEM 251.355469 1476696469.4431
MEM 252.386719 1476696469.5433
MEM 253.417969 1476696469.6436
MEM 254.449219 1476696469.7439
MEM 254.707031 1476696469.8442
MEM 254.707031 1476696469.9444
MEM 254.707031 1476696470.0447
MEM 254.707031 1476696470.1450
MEM 254.707031 1476696470.2453
MEM 254.707031 1476696470.3455
MEM 254.707031 1476696470.4458
MEM 254.707031 1476696470.5461
MEM 254.707031 1476696470.6464
MEM 254.707031 1476696470.7466
MEM 254.707031 1476696470.8469
MEM 254.707031 1476696470.9472
MEM 254.707031 1476696471.0475
MEM 255.222656 1476696471.1477
MEM 256.511719 1476696471.2480
MEM 257.542969 1476696471.3483
MEM 258.832031 1476696471.4486
MEM 259.863281 1476696471.5488
MEM 261.152344 1476696471.6491
MEM 262.183594 1476696471.7494
MEM 263.214844 1476696471.8496
MEM 264.503906 1476696471.9499
MEM 265.632812 1476696472.0501
MEM 266.664062 1476696472.1504
MEM 267.703125 1476696472.2507
MEM 268.730469 1476696472.3509
MEM 270.019531 1476696472.4512
MEM 271.027344 1476696472.5515
MEM 272.058594 1476696472.6518
MEM 273.089844 1476696472.7521
MEM 274.339844 1476696472.8523
MEM 275.367188 1476696472.9526
MEM 276.398438 1476696473.0529
MEM 277.429688 1476696473.1531
MEM 278.460938 1476696473.2534
MEM 279.750000 1476696473.3536
MEM 280.781250 1476696473.4539
MEM 281.812500 1476696473.5542
MEM 282.843750 1476696473.6544
MEM 283.875000 1476696473.7547
MEM 284.648438 1476696473.8550
MEM 285.835938 1476696473.9553
MEM 286.867188 1476696474.0555
MEM 287.898438 1476696474.1558
MEM 288.929688 1476696474.2561
MEM 289.914062 1476696474.3565
MEM 290.945312 1476696474.4568
MEM 291.976562 1476696474.5570
MEM 293.007812 1476696474.6573
MEM 294.039062 1476696474.7576
MEM 294.812500 1476696474.8578
MEM 295.843750 1476696474.9581
MEM 296.875000 1476696475.0584
MEM 297.906250 1476696475.1586
MEM 298.937500 1476696475.2589
MEM 299.968750 1476696475.3592
MEM 300.742188 1476696475.4595
MEM 301.773438 1476696475.5598
