CMDLINE python ./caller.py 4
MEM 0.812500 1476700088.6334
MEM 16.281250 1476700088.7338
MEM 19.593750 1476700088.8340
MEM 22.656250 1476700088.9343
MEM 24.976562 1476700089.0346
MEM 27.554688 1476700089.1349
MEM 30.132812 1476700089.2352
MEM 32.605469 1476700089.3355
MEM 35.183594 1476700089.4358
MEM 36.214844 1476700089.5361
MEM 38.277344 1476700089.6364
MEM 40.597656 1476700089.7366
MEM 42.917969 1476700089.8369
MEM 45.238281 1476700089.9372
MEM 47.558594 1476700090.0374
MEM 48.589844 1476700090.1377
MEM 49.105469 1476700090.2380
MEM 51.167969 1476700090.3383
MEM 53.488281 1476700090.4386
MEM 55.808594 1476700090.5388
MEM 57.871094 1476700090.6391
MEM 60.191406 1476700090.7394
MEM 60.964844 1476700090.8396
MEM 60.964844 1476700090.9399
MEM 61.480469 1476700091.0402
MEM 63.542969 1476700091.1405
MEM 65.605469 1476700091.2407
MEM 67.667969 1476700091.3410
MEM 69.988281 1476700091.4412
MEM 72.050781 1476700091.5415
MEM 73.597656 1476700091.6418
MEM 73.597656 1476700091.7421
MEM 73.597656 1476700091.8423
MEM 74.886719 1476700091.9426
MEM 76.949219 1476700092.0429
MEM 79.011719 1476700092.1431
MEM 81.074219 1476700092.2434
MEM 82.878906 1476700092.3436
MEM 84.941406 1476700092.4439
MEM 87.003906 1476700092.5442
MEM 89.066406 1476700092.6444
MEM 89.582031 1476700092.7447
MEM 89.582031 1476700092.8450
MEM 89.582031 1476700092.9453
MEM 89.582031 1476700093.0457
MEM 91.386719 1476700093.1459
MEM 93.191406 1476700093.2463
MEM 95.253906 1476700093.3466
MEM 97.058594 1476700093.4469
MEM 99.121094 1476700093.5472
MEM 100.925781 1476700093.6475
MEM 102.988281 1476700093.7479
MEM 104.792969 1476700093.8481
MEM 106.597656 1476700093.9484
MEM 108.437500 1476700094.0487
MEM 109.984375 1476700094.1490
MEM 109.984375 1476700094.2493
MEM 109.984375 1476700094.3497
MEM 109.984375 1476700094.4500
MEM 109.984375 1476700094.5502
MEM 110.500000 1476700094.6505
MEM 112.304688 1476700094.7508
MEM 114.109375 1476700094.8511
MEM 116.171875 1476700094.9514
MEM 117.976562 1476700095.0517
MEM 119.781250 1476700095.1520
MEM 121.328125 1476700095.2523
MEM 123.390625 1476700095.3527
MEM 124.937500 1476700095.4529
MEM 126.808594 1476700095.5532
MEM 128.609375 1476700095.6535
MEM 130.156250 1476700095.7538
MEM 131.960938 1476700095.8540
MEM 133.765625 1476700095.9543
MEM 134.796875 1476700096.0546
MEM 134.796875 1476700096.1549
MEM 134.796875 1476700096.2552
MEM 134.796875 1476700096.3555
MEM 134.796875 1476700096.4558
MEM 134.796875 1476700096.5561
MEM 135.312500 1476700096.6564
MEM 137.117188 1476700096.7566
MEM 138.921875 1476700096.8569
MEM 140.566406 1476700096.9572
MEM 142.113281 1476700097.0575
MEM 143.917969 1476700097.1577
MEM 145.464844 1476700097.2580
MEM 147.269531 1476700097.3583
MEM 148.773438 1476700097.4586
MEM 150.578125 1476700097.5588
MEM 152.125000 1476700097.6591
MEM 153.671875 1476700097.7594
MEM 155.476562 1476700097.8597
MEM 156.941406 1476700097.9599
MEM 158.488281 1476700098.0602
MEM 160.035156 1476700098.1606
MEM 161.531250 1476700098.2609
MEM 163.335938 1476700098.3612
MEM 164.882812 1476700098.4615
MEM 166.429688 1476700098.5618
MEM 166.429688 1476700098.6621
MEM 166.429688 1476700098.7624
MEM 166.429688 1476700098.8627
MEM 166.429688 1476700098.9630
MEM 166.429688 1476700099.0634
MEM 166.429688 1476700099.1637
MEM 166.429688 1476700099.2640
MEM 166.429688 1476700099.3643
MEM 167.402344 1476700099.4645
MEM 168.949219 1476700099.5648
MEM 170.238281 1476700099.6651
