CMDLINE python ./caller.py 1
MEM 1.296875 1476697791.0705
MEM 17.531250 1476697791.1708
MEM 23.203125 1476697791.2712
MEM 26.296875 1476697791.3714
MEM 32.484375 1476697791.4718
MEM 32.484375 1476697791.5721
MEM 33.773438 1476697791.6724
MEM 38.414062 1476697791.7727
MEM 38.414062 1476697791.8730
MEM 38.929688 1476697791.9733
MEM 44.343750 1476697792.0736
MEM 45.375000 1476697792.1739
MEM 45.375000 1476697792.2742
MEM 46.921875 1476697792.3745
MEM 52.078125 1476697792.4748
MEM 52.078125 1476697792.5751
MEM 52.078125 1476697792.6754
MEM 52.851562 1476697792.7757
MEM 57.687500 1476697792.8760
MEM 58.460938 1476697792.9763
MEM 58.460938 1476697793.0766
MEM 58.460938 1476697793.1769
MEM 63.617188 1476697793.2771
MEM 66.453125 1476697793.3774
MEM 66.453125 1476697793.4777
MEM 66.453125 1476697793.5780
MEM 66.453125 1476697793.6783
MEM 66.453125 1476697793.7786
MEM 70.320312 1476697793.8788
MEM 70.320312 1476697793.9791
MEM 70.320312 1476697794.0794
MEM 70.320312 1476697794.1797
MEM 70.578125 1476697794.2799
MEM 75.476562 1476697794.3802
MEM 77.796875 1476697794.4805
MEM 77.796875 1476697794.5808
MEM 77.796875 1476697794.6810
MEM 77.796875 1476697794.7813
MEM 78.312500 1476697794.8816
MEM 82.953125 1476697794.9818
MEM 85.789062 1476697795.0821
MEM 85.789062 1476697795.1824
MEM 85.789062 1476697795.2827
MEM 85.789062 1476697795.3829
MEM 85.789062 1476697795.4832
MEM 89.398438 1476697795.5834
MEM 94.296875 1476697795.6837
MEM 96.617188 1476697795.7841
MEM 96.617188 1476697795.8844
MEM 96.617188 1476697795.9847
MEM 96.617188 1476697796.0851
MEM 96.617188 1476697796.1854
MEM 96.617188 1476697796.2857
MEM 101.167969 1476697796.3860
MEM 105.808594 1476697796.4863
MEM 108.386719 1476697796.5865
MEM 108.386719 1476697796.6868
MEM 108.386719 1476697796.7871
MEM 108.386719 1476697796.8874
MEM 108.386719 1476697796.9877
MEM 108.386719 1476697797.0880
MEM 108.386719 1476697797.1883
MEM 108.644531 1476697797.2886
MEM 113.285156 1476697797.3889
MEM 117.410156 1476697797.4891
MEM 117.410156 1476697797.5894
MEM 117.410156 1476697797.6898
MEM 117.410156 1476697797.7901
MEM 117.410156 1476697797.8904
MEM 117.410156 1476697797.9907
MEM 117.410156 1476697798.0909
MEM 117.925781 1476697798.1912
MEM 122.566406 1476697798.2914
MEM 127.207031 1476697798.3917
MEM 131.589844 1476697798.4920
MEM 133.910156 1476697798.5923
MEM 133.910156 1476697798.6926
MEM 133.910156 1476697798.7928
MEM 133.910156 1476697798.8931
MEM 133.910156 1476697798.9934
MEM 133.910156 1476697799.0937
MEM 133.910156 1476697799.1940
MEM 133.910156 1476697799.2942
MEM 133.910156 1476697799.3945
MEM 133.910156 1476697799.4948
MEM 137.519531 1476697799.5950
MEM 142.253906 1476697799.6953
MEM 146.894531 1476697799.7956
MEM 147.925781 1476697799.8958
MEM 147.925781 1476697799.9961
MEM 147.925781 1476697800.0964
MEM 147.925781 1476697800.1967
MEM 147.925781 1476697800.2969
MEM 147.925781 1476697800.3972
MEM 147.925781 1476697800.4975
MEM 147.925781 1476697800.5978
MEM 147.925781 1476697800.6980
MEM 147.925781 1476697800.7983
MEM 147.925781 1476697800.8986
MEM 147.925781 1476697800.9989
MEM 147.925781 1476697801.0991
MEM 147.925781 1476697801.1995
MEM 147.925781 1476697801.2998
MEM 147.925781 1476697801.4002
MEM 147.925781 1476697801.5004
MEM 147.925781 1476697801.6008
MEM 147.925781 1476697801.7010
MEM 147.925781 1476697801.8014
MEM 147.925781 1476697801.9016
MEM 147.925781 1476697802.0019
MEM 147.925781 1476697802.1022
MEM 147.925781 1476697802.2025
MEM 147.925781 1476697802.3027
MEM 147.925781 1476697802.4030
MEM 151.507812 1476697802.5033
MEM 155.890625 1476697802.6037
MEM 160.015625 1476697802.7040
MEM 160.273438 1476697802.8043
MEM 160.273438 1476697802.9046
